Lap;Time Lap;Strip;Time Strip;Absolute Time;Time;Distance;RPM;Speed GPS;T1;T2;Gf. X;Gf. Y;Orientation;Speed rear;Lat.;Lon.;Altitude;UTC time : 144105.00
;;;;609.1400000000012;25.62;464.86;5057;73.1;0;0;1.33;0.08;237.13;0;-15.8277372;-47.9709976;1078;
;;;;609.1500000000012;25.63;465.06;5031;73.1;0;0;1.32;0.08;237.44;0;-15.8277378;-47.9709994;1078;
;;;;609.1600000000012;25.64;465.26;5004;73.1;0;0;1.31;0.08;237.75;0;-15.8277384;-47.9710012;1078;
;;;;609.1700000000012;25.65;465.47;4978;73;0;0;1.29;0.09;238.06;0;-15.827739;-47.971003;1078;
;;;;609.1800000000012;25.66;465.67;4952;73;0;0;1.28;0.09;238.36;0;-15.8277396;-47.9710048;1079;
;;;;609.1900000000012;25.67;465.87;4925;73;0;0;1.27;0.09;238.67;0;-15.8277402;-47.9710066;1079;
;;;;609.2000000000012;25.68;466.08;4899;73;0;0;1.26;0.09;238.98;0;-15.8277408;-47.9710084;1079;
;;;;609.2100000000012;25.69;466.28;4872;73;0;0;1.24;0.09;239.29;0;-15.8277414;-47.9710102;1079;
;;;;609.2200000000012;25.7;466.48;4846;73;0;0;1.23;0.09;239.6;0;-15.827742;-47.971012;1079;
;;;;609.2300000000012;25.71;466.68;4846;73;0;0;1.23;0.09;239.6;0;-15.8277422;-47.971013;1079;
;;;;609.2400000000011;25.72;466.89;4846;73;0;0;1.23;0.09;239.6;0;-15.8277424;-47.971014;1079;
;;;;609.2500000000013;25.73;467.09;4846;73;0;0;1.23;0.09;239.6;0;-15.8277426;-47.971015;1079;
;;;;609.2600000000012;25.74;467.29;4846;73;0;0;1.23;0.09;239.6;0;-15.8277428;-47.971016;1079;
;;;;609.2700000000012;25.75;467.5;4846;73;0;0;1.23;0.09;239.6;0;-15.827743;-47.971017;1079;
;;;;609.2800000000012;25.76;467.7;4846;73;0;0;1.23;0.09;239.6;0;-15.8277432;-47.971018;1079;
;;;;609.2900000000012;25.77;467.9;4846;73;0;0;1.23;0.09;239.6;0;-15.8277434;-47.971019;1079;
;;;;609.3000000000012;25.78;468.1;4846;73;0;0;1.23;0.09;239.6;0;-15.8277436;-47.97102;1079;
;;;;609.3100000000012;25.79;468.31;4846;73;0;0;1.23;0.09;239.6;0;-15.8277438;-47.971021;1079;
;;;;609.3200000000012;25.8;468.51;4846;73;0;0;1.23;0.09;239.6;0;-15.827744;-47.971022;1079;
;;;;609.3300000000012;25.81;468.71;4846;73;0;0;1.23;0.1;240.12;0;-15.8277442;-47.971023;1079;
;;;;609.3400000000012;25.82;468.92;4846;73;0;0;1.22;0.11;240.64;0;-15.8277444;-47.971024;1079;
;;;;609.3500000000013;25.83;469.12;4846;72.9;0;0;1.22;0.12;241.16;0;-15.8277446;-47.971025;1079;
;;;;609.3600000000013;25.84;469.32;4846;72.9;0;0;1.21;0.13;241.68;0;-15.8277448;-47.971026;1079;
;;;;609.3700000000013;25.85;469.52;4846;72.9;0;0;1.21;0.14;242.21;0;-15.827745;-47.971027;1079;
;;;;609.3800000000012;25.86;469.73;4846;72.9;0;0;1.21;0.15;242.73;0;-15.8277452;-47.971028;1079;
;;;;609.3900000000012;25.87;469.93;4846;72.9;0;0;1.2;0.16;243.25;0;-15.8277454;-47.971029;1079;
;;;;609.4000000000012;25.88;470.13;4846;72.8;0;0;1.2;0.17;243.77;0;-15.8277456;-47.97103;1079;
;;;;609.4100000000012;25.89;470.33;4846;72.8;0;0;1.19;0.18;244.29;0;-15.8277458;-47.971031;1079;
;;;;609.4200000000012;25.9;470.53;4846;72.8;0;0;1.19;0.19;244.81;0;-15.827746;-47.971032;1079;
;;;;609.4300000000012;25.91;470.74;4846;72.7;0;0;1.18;0.19;245.2;0;-15.8277465;-47.971034;1079;
;;;;609.4400000000012;25.92;470.94;4846;72.7;0;0;1.18;0.19;245.6;0;-15.827747;-47.971036;1079;
;;;;609.4500000000012;25.93;471.14;4846;72.6;0;0;1.17;0.19;245.99;0;-15.8277475;-47.971038;1079;
;;;;609.4600000000013;25.94;471.34;4846;72.6;0;0;1.16;0.19;246.39;0;-15.827748;-47.97104;1079;
;;;;609.4700000000013;25.95;471.54;4846;72.5;0;0;1.16;0.2;246.78;0;-15.8277485;-47.971042;1079;
;;;;609.4800000000013;25.96;471.75;4846;72.4;0;0;1.15;0.2;247.17;0;-15.827749;-47.971044;1079;
;;;;609.4900000000013;25.97;471.95;4846;72.4;0;0;1.14;0.2;247.57;0;-15.8277495;-47.971046;1079;
;;;;609.5000000000013;25.98;472.15;4846;72.3;0;0;1.13;0.2;247.96;0;-15.82775;-47.971048;1079;
;;;;609.5100000000012;25.99;472.35;4846;72.3;0;0;1.13;0.2;248.36;0;-15.8277505;-47.97105;1079;
;;;;609.5200000000012;26;472.55;4846;72.2;0;0;1.12;0.2;248.75;0;-15.827751;-47.971052;1079;
;;;;609.5300000000012;26.01;472.75;4829;72.1;0;0;1.12;0.2;249.16;0;-15.8277511;-47.971054;1079;
;;;;609.5400000000012;26.02;472.95;4813;72.1;0;0;1.11;0.2;249.57;0;-15.8277512;-47.971056;1079;
;;;;609.5500000000012;26.03;473.15;4796;72;0;0;1.11;0.2;249.98;0;-15.8277513;-47.971058;1079;
;;;;609.5600000000013;26.04;473.35;4780;71.9;0;0;1.11;0.2;250.39;0;-15.8277514;-47.97106;1079;
;;;;609.5700000000013;26.05;473.55;4763;71.8;0;0;1.1;0.2;250.81;0;-15.8277515;-47.971062;1079;
;;;;609.5800000000013;26.06;473.75;4746;71.8;0;0;1.1;0.2;251.22;0;-15.8277516;-47.971064;1079;
;;;;609.5900000000013;26.07;473.95;4730;71.7;0;0;1.1;0.2;251.63;0;-15.8277517;-47.971066;1079;
;;;;609.6000000000013;26.08;474.15;4713;71.6;0;0;1.1;0.2;252.04;0;-15.8277518;-47.971068;1079;
;;;;609.6100000000013;26.09;474.35;4697;71.6;0;0;1.09;0.2;252.45;0;-15.8277519;-47.97107;1079;
;;;;609.6200000000013;26.1;474.55;4680;71.5;0;0;1.09;0.2;252.86;0;-15.827752;-47.971072;1079;
;;;;609.6300000000012;26.11;474.75;4686;71.4;0;0;1.09;0.2;253.27;0;-15.8277522;-47.971074;1079;
;;;;609.6400000000012;26.12;474.94;4692;71.3;0;0;1.09;0.21;253.68;0;-15.8277524;-47.971076;1079;
;;;;609.6500000000012;26.13;475.14;4697;71.3;0;0;1.09;0.21;254.09;0;-15.8277526;-47.971078;1079;
;;;;609.6600000000012;26.14;475.34;4703;71.2;0;0;1.09;0.21;254.5;0;-15.8277528;-47.97108;1079;
;;;;609.6700000000013;26.15;475.54;4709;71.1;0;0;1.09;0.21;254.91;0;-15.827753;-47.971082;1080;
;;;;609.6800000000013;26.16;475.73;4715;71;0;0;1.1;0.22;255.33;0;-15.8277532;-47.971084;1080;
;;;;609.6900000000013;26.17;475.93;4721;70.9;0;0;1.1;0.22;255.74;0;-15.8277534;-47.971086;1080;
;;;;609.7000000000013;26.18;476.13;4726;70.9;0;0;1.1;0.22;256.15;0;-15.8277536;-47.971088;1080;
;;;;609.7100000000013;26.19;476.33;4732;70.8;0;0;1.1;0.23;256.56;0;-15.8277538;-47.97109;1080;
;;;;609.7200000000013;26.2;476.52;4738;70.7;0;0;1.1;0.23;256.97;0;-15.827754;-47.971092;1080;
;;;;609.7300000000013;26.21;476.72;4734;70.6;0;0;1.1;0.22;257.33;0;-15.827754;-47.9710939;1080;
;;;;609.7400000000013;26.22;476.92;4729;70.6;0;0;1.1;0.22;257.69;0;-15.827754;-47.9710958;1080;
;;;;609.7500000000013;26.23;477.11;4725;70.5;0;0;1.11;0.21;258.04;0;-15.827754;-47.9710977;1080;
;;;;609.7600000000012;26.24;477.31;4720;70.4;0;0;1.11;0.2;258.4;0;-15.827754;-47.9710996;1080;
;;;;609.7700000000012;26.25;477.5;4716;70.3;0;0;1.11;0.2;258.76;0;-15.827754;-47.9711015;1080;
;;;;609.7800000000013;26.26;477.7;4712;70.3;0;0;1.11;0.19;259.12;0;-15.827754;-47.9711034;1080;
;;;;609.7900000000013;26.27;477.89;4707;70.2;0;0;1.11;0.18;259.48;0;-15.827754;-47.9711053;1080;
;;;;609.8000000000013;26.28;478.09;4703;70.1;0;0;1.12;0.17;259.83;0;-15.827754;-47.9711072;1080;
;;;;609.8100000000013;26.29;478.28;4698;70.1;0;0;1.12;0.17;260.19;0;-15.827754;-47.9711091;1080;
;;;;609.8200000000013;26.3;478.48;4694;70;0;0;1.12;0.16;260.55;0;-15.827754;-47.971111;1080;
;;;;609.8300000000013;26.31;478.67;4691;69.9;0;0;1.12;0.16;260.9;0;-15.827754;-47.971113;1080;
;;;;609.8400000000013;26.32;478.87;4687;69.8;0;0;1.11;0.16;261.25;0;-15.827754;-47.971115;1080;
;;;;609.8500000000013;26.33;479.06;4684;69.7;0;0;1.11;0.16;261.6;0;-15.827754;-47.971117;1080;
;;;;609.8600000000013;26.34;479.25;4681;69.6;0;0;1.1;0.16;261.95;0;-15.827754;-47.971119;1080;
;;;;609.8700000000013;26.35;479.45;4678;69.5;0;0;1.1;0.17;262.3;0;-15.827754;-47.971121;1080;
;;;;609.8800000000012;26.36;479.64;4674;69.5;0;0;1.1;0.17;262.64;0;-15.827754;-47.971123;1080;
;;;;609.8900000000014;26.37;479.83;4671;69.4;0;0;1.09;0.17;262.99;0;-15.827754;-47.971125;1080;
;;;;609.9000000000013;26.38;480.03;4668;69.3;0;0;1.09;0.17;263.34;0;-15.827754;-47.971127;1080;
;;;;609.9100000000013;26.39;480.22;4664;69.2;0;0;1.08;0.17;263.69;0;-15.827754;-47.971129;1080;
;;;;609.9200000000013;26.4;480.41;4661;69.1;0;0;1.08;0.17;264.04;0;-15.827754;-47.971131;1080;
;;;;609.9300000000013;26.41;480.6;4651;69;0;0;1.08;0.16;264.39;0;-15.8277538;-47.9711326;1080;
;;;;609.9400000000013;26.42;480.79;4642;69;0;0;1.08;0.15;264.75;0;-15.8277536;-47.9711342;1080;
;;;;609.9500000000013;26.43;480.99;4632;68.9;0;0;1.08;0.14;265.1;0;-15.8277534;-47.9711358;1080;
;;;;609.9600000000013;26.44;481.18;4622;68.9;0;0;1.08;0.13;265.45;0;-15.8277532;-47.9711374;1080;
;;;;609.9700000000013;26.45;481.37;4612;68.8;0;0;1.07;0.12;265.81;0;-15.827753;-47.971139;1080;
;;;;609.9800000000013;26.46;481.56;4603;68.7;0;0;1.07;0.1;266.16;0;-15.8277528;-47.9711406;1080;
;;;;609.9900000000014;26.47;481.75;4593;68.7;0;0;1.07;0.09;266.51;0;-15.8277526;-47.9711422;1080;
;;;;610.0000000000014;26.48;481.94;4583;68.6;0;0;1.07;0.08;266.86;0;-15.8277524;-47.9711438;1080;
;;;;610.0100000000014;26.49;482.13;4574;68.6;0;0;1.07;0.07;267.22;0;-15.8277522;-47.9711454;1080;
;;;;610.0200000000013;26.5;482.32;4564;68.5;0;0;1.07;0.06;267.57;0;-15.827752;-47.971147;1080;
;;;;610.0300000000013;26.51;482.51;4567;68.5;0;0;1.07;0.07;267.9;0;-15.8277519;-47.9711489;1080;
;;;;610.0400000000013;26.52;482.7;4569;68.4;0;0;1.06;0.07;268.23;0;-15.8277518;-47.9711508;1080;
;;;;610.0500000000013;26.53;482.89;4572;68.4;0;0;1.06;0.07;268.57;0;-15.8277517;-47.9711527;1080;
;;;;610.0600000000013;26.54;483.08;4575;68.3;0;0;1.06;0.08;268.9;0;-15.8277516;-47.9711546;1080;
;;;;610.0700000000013;26.55;483.27;4578;68.3;0;0;1.05;0.09;269.23;0;-15.8277515;-47.9711565;1080;
;;;;610.0800000000013;26.56;483.46;4580;68.3;0;0;1.05;0.09;269.56;0;-15.8277514;-47.9711584;1080;
;;;;610.0900000000013;26.57;483.65;4583;68.2;0;0;1.05;0.1;269.89;0;-15.8277513;-47.9711603;1080;
;;;;610.1000000000014;26.58;483.84;4586;68.2;0;0;1.05;0.1;270.23;0;-15.8277512;-47.9711622;1080;
;;;;610.1100000000014;26.59;484.03;4588;68.1;0;0;1.04;0.1;270.56;0;-15.8277511;-47.9711641;1080;
;;;;610.1200000000014;26.6;484.22;4591;68.1;0;0;1.04;0.11;270.89;0;-15.827751;-47.971166;1080;
;;;;610.1300000000014;26.61;484.41;4595;68.1;0;0;1.03;0.11;271.3;0;-15.8277506;-47.9711676;1080;
;;;;610.1400000000014;26.62;484.6;4598;68;0;0;1.02;0.11;271.71;0;-15.8277502;-47.9711692;1080;
;;;;610.1500000000013;26.63;484.79;4602;68;0;0;1.01;0.1;272.11;0;-15.8277498;-47.9711708;1080;
;;;;610.1600000000013;26.64;484.98;4606;68;0;0;1;0.1;272.52;0;-15.8277494;-47.9711724;1080;
;;;;610.1700000000013;26.65;485.17;4610;68;0;0;0.98;0.1;272.93;0;-15.827749;-47.971174;1080;
;;;;610.1800000000013;26.66;485.35;4613;67.9;0;0;0.97;0.1;273.34;0;-15.8277486;-47.9711756;1080;
;;;;610.1900000000013;26.67;485.54;4617;67.9;0;0;0.96;0.1;273.75;0;-15.8277482;-47.9711772;1080;
;;;;610.2000000000014;26.68;485.73;4621;67.9;0;0;0.95;0.09;274.15;0;-15.8277478;-47.9711788;1080;
;;;;610.2100000000014;26.69;485.92;4624;67.8;0;0;0.94;0.09;274.56;0;-15.8277474;-47.9711804;1080;
;;;;610.2200000000014;26.7;486.11;4628;67.8;0;0;0.93;0.09;274.97;0;-15.827747;-47.971182;1080;
;;;;610.2300000000014;26.71;486.3;4629;67.8;0;0;0.92;0.1;275.39;0;-15.8277465;-47.9711837;1080;
;;;;610.2400000000014;26.72;486.49;4630;67.7;0;0;0.91;0.1;275.81;0;-15.827746;-47.9711854;1080;
;;;;610.2500000000014;26.73;486.67;4630;67.7;0;0;0.9;0.11;276.23;0;-15.8277455;-47.9711871;1080;
;;;;610.2600000000014;26.74;486.86;4631;67.7;0;0;0.89;0.11;276.65;0;-15.827745;-47.9711888;1080;
;;;;610.2700000000013;26.75;487.05;4632;67.7;0;0;0.88;0.12;277.06;0;-15.8277445;-47.9711905;1080;
;;;;610.2800000000013;26.76;487.24;4633;67.6;0;0;0.87;0.13;277.48;0;-15.827744;-47.9711922;1081;
;;;;610.2900000000013;26.77;487.43;4634;67.6;0;0;0.86;0.13;277.9;0;-15.8277435;-47.9711939;1081;
;;;;610.3000000000013;26.78;487.61;4634;67.6;0;0;0.85;0.14;278.32;0;-15.827743;-47.9711956;1081;
;;;;610.3100000000014;26.79;487.8;4635;67.5;0;0;0.84;0.14;278.74;0;-15.8277425;-47.9711973;1081;
;;;;610.3200000000014;26.8;487.99;4636;67.5;0;0;0.83;0.15;279.16;0;-15.827742;-47.971199;1081;
;;;;610.3300000000014;26.81;488.18;4639;67.5;0;0;0.83;0.15;279.58;0;-15.8277415;-47.9712005;1081;
;;;;610.3400000000014;26.82;488.36;4643;67.4;0;0;0.83;0.16;280;0;-15.827741;-47.971202;1081;
;;;;610.3500000000014;26.83;488.55;4646;67.3;0;0;0.82;0.17;280.42;0;-15.8277405;-47.9712035;1081;
;;;;610.3600000000014;26.84;488.74;4649;67.3;0;0;0.82;0.17;280.84;0;-15.82774;-47.971205;1081;
;;;;610.3700000000014;26.85;488.92;4652;67.2;0;0;0.82;0.17;281.26;0;-15.8277395;-47.9712065;1081;
;;;;610.3800000000014;26.86;489.11;4656;67.2;0;0;0.82;0.18;281.68;0;-15.827739;-47.971208;1081;
;;;;610.3900000000014;26.87;489.3;4659;67.2;0;0;0.82;0.18;282.1;0;-15.8277385;-47.9712095;1081;
;;;;610.4000000000013;26.88;489.48;4662;67.1;0;0;0.81;0.19;282.52;0;-15.827738;-47.971211;1081;
;;;;610.4100000000013;26.89;489.67;4666;67;0;0;0.81;0.2;282.94;0;-15.8277375;-47.9712125;1081;
;;;;610.4200000000014;26.9;489.86;4669;67;0;0;0.81;0.2;283.36;0;-15.827737;-47.971214;1081;
;;;;610.4300000000014;26.91;490.04;4666;66.9;0;0;0.81;0.2;283.67;0;-15.8277364;-47.9712157;1081;
;;;;610.4400000000014;26.92;490.23;4662;66.9;0;0;0.81;0.2;283.98;0;-15.8277358;-47.9712174;1081;
;;;;610.4500000000014;26.93;490.41;4659;66.8;0;0;0.82;0.2;284.29;0;-15.8277352;-47.9712191;1081;
;;;;610.4600000000014;26.94;490.6;4656;66.8;0;0;0.82;0.2;284.6;0;-15.8277346;-47.9712208;1081;
;;;;610.4700000000014;26.95;490.79;4652;66.7;0;0;0.82;0.2;284.91;0;-15.827734;-47.9712225;1081;
;;;;610.4800000000014;26.96;490.97;4649;66.6;0;0;0.82;0.19;285.22;0;-15.8277334;-47.9712242;1081;
;;;;610.4900000000014;26.97;491.16;4646;66.6;0;0;0.82;0.19;285.53;0;-15.8277328;-47.9712259;1081;
;;;;610.5000000000014;26.98;491.34;4643;66.5;0;0;0.83;0.19;285.84;0;-15.8277322;-47.9712276;1081;
;;;;610.5100000000014;26.99;491.53;4639;66.5;0;0;0.83;0.19;286.15;0;-15.8277316;-47.9712293;1081;
;;;;610.5200000000013;27;491.71;4636;66.4;0;0;0.83;0.19;286.46;0;-15.827731;-47.971231;1081;
;;;;610.5300000000015;27.01;491.89;4630;66.3;0;0;0.83;0.19;286.8;0;-15.8277303;-47.9712325;1081;
;;;;610.5400000000014;27.02;492.08;4625;66.2;0;0;0.83;0.2;287.14;0;-15.8277296;-47.971234;1081;
;;;;610.5500000000014;27.03;492.26;4620;66.2;0;0;0.83;0.2;287.48;0;-15.8277289;-47.9712355;1081;
;;;;610.5600000000014;27.04;492.45;4614;66.1;0;0;0.83;0.21;287.82;0;-15.8277282;-47.971237;1081;
;;;;610.5700000000014;27.05;492.63;4608;66;0;0;0.82;0.21;288.15;0;-15.8277275;-47.9712385;1081;
;;;;610.5800000000014;27.06;492.81;4603;65.9;0;0;0.82;0.21;288.49;0;-15.8277268;-47.97124;1081;
;;;;610.5900000000014;27.07;493;4598;65.8;0;0;0.82;0.22;288.83;0;-15.8277261;-47.9712415;1081;
;;;;610.6000000000014;27.08;493.18;4592;65.8;0;0;0.82;0.22;289.17;0;-15.8277254;-47.971243;1081;
;;;;610.6100000000014;27.09;493.36;4586;65.7;0;0;0.82;0.23;289.51;0;-15.8277247;-47.9712445;1081;
;;;;610.6200000000014;27.1;493.54;4581;65.6;0;0;0.82;0.23;289.85;0;-15.827724;-47.971246;1081;
;;;;610.6300000000015;27.11;493.73;4588;65.5;0;0;0.83;0.23;290.23;0;-15.8277232;-47.9712473;1081;
;;;;610.6400000000015;27.12;493.91;4595;65.5;0;0;0.84;0.23;290.6;0;-15.8277224;-47.9712486;1081;
;;;;610.6500000000015;27.13;494.09;4602;65.4;0;0;0.85;0.23;290.98;0;-15.8277216;-47.9712499;1081;
;;;;610.6600000000014;27.14;494.27;4609;65.3;0;0;0.86;0.23;291.35;0;-15.8277208;-47.9712512;1081;
;;;;610.6700000000014;27.15;494.45;4616;65.2;0;0;0.86;0.23;291.73;0;-15.82772;-47.9712525;1082;
;;;;610.6800000000014;27.16;494.64;4624;65.2;0;0;0.87;0.24;292.1;0;-15.8277192;-47.9712538;1082;
;;;;610.6900000000014;27.17;494.82;4631;65.1;0;0;0.88;0.24;292.48;0;-15.8277184;-47.9712551;1082;
;;;;610.7000000000014;27.18;495;4638;65;0;0;0.89;0.24;292.85;0;-15.8277176;-47.9712564;1082;
;;;;610.7100000000014;27.19;495.18;4645;65;0;0;0.9;0.24;293.23;0;-15.8277168;-47.9712577;1082;
;;;;610.7200000000014;27.2;495.36;4652;64.9;0;0;0.91;0.24;293.6;0;-15.827716;-47.971259;1082;
;;;;610.7300000000014;27.21;495.54;4637;64.8;0;0;0.91;0.24;293.83;0;-15.8277151;-47.9712605;1082;
;;;;610.7400000000015;27.22;495.72;4621;64.7;0;0;0.92;0.25;294.06;0;-15.8277142;-47.971262;1082;
;;;;610.7500000000015;27.23;495.9;4606;64.7;0;0;0.92;0.25;294.29;0;-15.8277133;-47.9712635;1082;
;;;;610.7600000000015;27.24;496.08;4590;64.6;0;0;0.92;0.25;294.52;0;-15.8277124;-47.971265;1082;
;;;;610.7700000000015;27.25;496.26;4575;64.5;0;0;0.93;0.26;294.75;0;-15.8277115;-47.9712665;1082;
;;;;610.7800000000015;27.26;496.44;4560;64.4;0;0;0.93;0.26;294.98;0;-15.8277106;-47.971268;1082;
;;;;610.7900000000014;27.27;496.62;4544;64.3;0;0;0.93;0.26;295.21;0;-15.8277097;-47.9712695;1082;
;;;;610.8000000000014;27.28;496.79;4529;64.3;0;0;0.93;0.26;295.44;0;-15.8277088;-47.971271;1082;
;;;;610.8100000000014;27.29;496.97;4513;64.2;0;0;0.94;0.27;295.67;0;-15.8277079;-47.9712725;1082;
;;;;610.8200000000014;27.3;497.15;4498;64.1;0;0;0.94;0.27;295.9;0;-15.827707;-47.971274;1082;
;;;;610.8300000000014;27.31;497.33;4498;64;0;0;0.94;0.26;296.18;0;-15.8277062;-47.9712752;1082;
;;;;610.8400000000015;27.32;497.51;4499;63.9;0;0;0.95;0.25;296.45;0;-15.8277054;-47.9712764;1082;
;;;;610.8500000000015;27.33;497.68;4499;63.8;0;0;0.95;0.24;296.73;0;-15.8277046;-47.9712776;1082;
;;;;610.8600000000015;27.34;497.86;4500;63.7;0;0;0.96;0.23;297;0;-15.8277038;-47.9712788;1082;
;;;;610.8700000000015;27.35;498.04;4500;63.5;0;0;0.96;0.22;297.27;0;-15.827703;-47.97128;1082;
;;;;610.8800000000015;27.36;498.21;4500;63.4;0;0;0.96;0.21;297.55;0;-15.8277022;-47.9712812;1082;
;;;;610.8900000000015;27.37;498.39;4501;63.3;0;0;0.97;0.2;297.82;0;-15.8277014;-47.9712824;1082;
;;;;610.9000000000015;27.38;498.57;4501;63.2;0;0;0.97;0.19;298.1;0;-15.8277006;-47.9712836;1082;
;;;;610.9100000000014;27.39;498.74;4502;63.1;0;0;0.98;0.18;298.38;0;-15.8276998;-47.9712848;1082;
;;;;610.9200000000014;27.4;498.92;4502;63;0;0;0.98;0.17;298.65;0;-15.827699;-47.971286;1082;
;;;;610.9300000000014;27.41;499.09;4502;62.9;0;0;0.99;0.15;298.96;0;-15.827698;-47.9712873;1082;
;;;;610.9400000000014;27.42;499.27;4502;62.8;0;0;0.99;0.14;299.27;0;-15.827697;-47.9712886;1082;
;;;;610.9500000000015;27.43;499.44;4501;62.7;0;0;1;0.12;299.58;0;-15.827696;-47.9712899;1082;
;;;;610.9600000000015;27.44;499.62;4501;62.6;0;0;1;0.11;299.89;0;-15.827695;-47.9712912;1082;
;;;;610.9700000000015;27.45;499.79;4501;62.5;0;0;1.01;0.1;300.19;0;-15.827694;-47.9712925;1082;
;;;;610.9800000000015;27.46;499.96;4501;62.5;0;0;1.02;0.08;300.5;0;-15.827693;-47.9712938;1083;
;;;;610.9900000000015;27.47;500.14;4501;62.4;0;0;1.02;0.07;300.81;0;-15.827692;-47.9712951;1083;
;;;;611.0000000000015;27.48;500.31;4500;62.3;0;0;1.03;0.05;301.12;0;-15.827691;-47.9712964;1083;
;;;;611.0100000000015;27.49;500.48;4500;62.2;0;0;1.03;0.04;301.43;0;-15.82769;-47.9712977;1083;
;;;;611.0200000000015;27.5;500.66;4500;62.1;0;0;1.04;0.02;301.74;0;-15.827689;-47.971299;1083;
;;;;611.0300000000015;27.51;500.83;4493;62.1;0;0;1.04;0;302.15;0;-15.8276878;-47.9713;1083;
;;;;611.0400000000014;27.52;501;4486;62;0;0;1.04;-0.02;302.56;0;-15.8276866;-47.971301;1083;
;;;;611.0500000000014;27.53;501.17;4480;62;0;0;1.04;-0.04;302.97;0;-15.8276854;-47.971302;1083;
;;;;611.0600000000015;27.54;501.35;4473;61.9;0;0;1.04;-0.06;303.38;0;-15.8276842;-47.971303;1083;
;;;;611.0700000000015;27.55;501.52;4466;61.9;0;0;1.04;-0.07;303.79;0;-15.827683;-47.971304;1083;
;;;;611.0800000000015;27.56;501.69;4459;61.9;0;0;1.05;-0.09;304.19;0;-15.8276818;-47.971305;1083;
;;;;611.0900000000015;27.57;501.86;4452;61.8;0;0;1.05;-0.11;304.6;0;-15.8276806;-47.971306;1083;
;;;;611.1000000000015;27.58;502.03;4446;61.8;0;0;1.05;-0.13;305.01;0;-15.8276794;-47.971307;1083;
;;;;611.1100000000015;27.59;502.21;4439;61.7;0;0;1.05;-0.15;305.42;0;-15.8276782;-47.971308;1083;
;;;;611.1200000000015;27.6;502.38;4432;61.7;0;0;1.05;-0.17;305.83;0;-15.827677;-47.971309;1083;
;;;;611.1300000000015;27.61;502.55;4438;61.7;0;0;1.05;-0.18;306.24;0;-15.8276759;-47.97131;1083;
;;;;611.1400000000015;27.62;502.72;4445;61.7;0;0;1.04;-0.19;306.65;0;-15.8276748;-47.971311;1083;
;;;;611.1500000000015;27.63;502.89;4451;61.8;0;0;1.04;-0.19;307.06;0;-15.8276737;-47.971312;1083;
;;;;611.1600000000014;27.64;503.06;4457;61.8;0;0;1.04;-0.2;307.47;0;-15.8276726;-47.971313;1083;
;;;;611.1700000000016;27.65;503.23;4464;61.8;0;0;1.03;-0.21;307.88;0;-15.8276715;-47.971314;1083;
;;;;611.1800000000015;27.66;503.41;4470;61.8;0;0;1.03;-0.22;308.3;0;-15.8276704;-47.971315;1083;
;;;;611.1900000000015;27.67;503.58;4476;61.8;0;0;1.03;-0.23;308.71;0;-15.8276693;-47.971316;1083;
;;;;611.2000000000015;27.68;503.75;4482;61.9;0;0;1.03;-0.23;309.12;0;-15.8276682;-47.971317;1083;
;;;;611.2100000000015;27.69;503.92;4489;61.9;0;0;1.02;-0.24;309.53;0;-15.8276671;-47.971318;1083;
;;;;611.2200000000015;27.7;504.09;4495;61.9;0;0;1.02;-0.25;309.94;0;-15.827666;-47.971319;1083;
;;;;611.2300000000015;27.71;504.27;4487;62;0;0;1.02;-0.25;310.39;0;-15.8276648;-47.9713198;1083;
;;;;611.2400000000015;27.72;504.44;4479;62.1;0;0;1.02;-0.25;310.84;0;-15.8276636;-47.9713206;1083;
;;;;611.2500000000015;27.73;504.61;4472;62.2;0;0;1.02;-0.24;311.29;0;-15.8276624;-47.9713214;1083;
;;;;611.2600000000015;27.74;504.78;4464;62.3;0;0;1.02;-0.24;311.74;0;-15.8276612;-47.9713222;1083;
;;;;611.2700000000016;27.75;504.96;4456;62.5;0;0;1.02;-0.24;312.19;0;-15.82766;-47.971323;1083;
;;;;611.2800000000016;27.76;505.13;4448;62.6;0;0;1.03;-0.24;312.63;0;-15.8276588;-47.9713238;1083;
;;;;611.2900000000016;27.77;505.3;4440;62.7;0;0;1.03;-0.24;313.08;0;-15.8276576;-47.9713246;1083;
;;;;611.3000000000015;27.78;505.48;4433;62.8;0;0;1.03;-0.23;313.53;0;-15.8276564;-47.9713254;1083;
;;;;611.3100000000015;27.79;505.65;4425;62.9;0;0;1.03;-0.23;313.98;0;-15.8276552;-47.9713262;1083;
;;;;611.3200000000015;27.8;505.83;4417;63;0;0;1.03;-0.23;314.43;0;-15.827654;-47.971327;1083;
;;;;611.3300000000015;27.81;506;4417;63.1;0;0;1.02;-0.22;314.8;0;-15.8276527;-47.9713279;1083;
;;;;611.3400000000015;27.82;506.18;4417;63.3;0;0;1.02;-0.22;315.18;0;-15.8276514;-47.9713288;1083;
;;;;611.3500000000015;27.83;506.35;4418;63.4;0;0;1.01;-0.21;315.55;0;-15.8276501;-47.9713297;1083;
;;;;611.3600000000015;27.84;506.53;4418;63.5;0;0;1.01;-0.21;315.92;0;-15.8276488;-47.9713306;1083;
;;;;611.3700000000015;27.85;506.7;4418;63.6;0;0;1;-0.2;316.3;0;-15.8276475;-47.9713315;1084;
